period_month,country_code,country_name,headline,core,energy,food,services,non_energy_goods,gap_vs_target,gap_vs_euro_area
2010-09-01,U2,Euro Area,1.9,1.2,7.7,1.5,1.4,0.9,-0.10000000000000009,0.0
2010-10-01,U2,Euro Area,1.9,1.1,8.5,1.6,1.4,0.8,-0.10000000000000009,0.0
2011-07-01,U2,Euro Area,2.6,1.2,11.8,2.6,2.0,-0.1,0.6000000000000001,0.0
2011-09-01,U2,Euro Area,3.0,1.6,12.4,3.0,1.9,1.2,1.0,0.0
2011-12-01,U2,Euro Area,2.8,1.6,9.7,3.1,2.0,1.2,0.7999999999999998,0.0
2012-05-01,U2,Euro Area,2.4,1.6,7.3,2.8,1.8,1.3,0.3999999999999999,0.0
2012-06-01,U2,Euro Area,2.4,1.6,6.1,3.2,1.7,1.3,0.3999999999999999,0.0
2012-10-01,U2,Euro Area,2.5,1.5,8.0,3.1,1.7,1.1,0.5,0.0
2012-11-01,U2,Euro Area,2.2,1.4,5.7,3.0,1.6,1.1,0.20000000000000018,0.0
2013-07-01,U2,Euro Area,1.6,1.1,1.6,3.5,1.4,0.5,-0.3999999999999999,0.0
2013-08-01,U2,Euro Area,1.3,1.1,-0.3,3.2,1.4,0.4,-0.7,0.0
2013-11-01,U2,Euro Area,0.9,1.0,-1.1,1.6,1.4,0.2,-1.1,0.0
2015-06-01,U2,Euro Area,0.5,1.2,-5.1,1.2,1.7,0.3,-1.5,0.0
2015-08-01,U2,Euro Area,0.4,1.4,-7.2,1.3,1.9,0.4,-1.6,0.0
2016-06-01,U2,Euro Area,0.0,0.8,-6.4,0.9,1.0,0.4,-2.0,0.0
2016-10-01,U2,Euro Area,0.5,0.7,-0.9,0.4,1.0,0.3,-1.5,0.0
2016-12-01,U2,Euro Area,1.1,0.9,2.6,1.2,1.2,0.3,-0.8999999999999999,0.0
2017-04-01,U2,Euro Area,1.9,1.3,7.6,1.5,1.9,0.2,-0.10000000000000009,0.0
2017-09-01,U2,Euro Area,1.6,1.2,3.9,1.9,1.6,0.4,-0.3999999999999999,0.0
2017-12-01,U2,Euro Area,1.3,0.9,2.9,2.1,1.2,0.4,-0.7,0.0
2018-04-01,U2,Euro Area,1.2,0.7,2.6,2.4,1.0,0.2,-0.8,0.0
2018-05-01,U2,Euro Area,2.0,1.2,6.2,2.5,1.9,0.2,0.0,0.0
2018-06-01,U2,Euro Area,2.0,1.0,8.1,2.7,1.4,0.3,0.0,0.0
2018-07-01,U2,Euro Area,2.2,1.1,9.5,2.5,1.6,0.3,0.20000000000000018,0.0
2018-09-01,U2,Euro Area,2.1,1.0,9.6,2.6,1.4,0.2,0.10000000000000009,0.0
2019-03-01,U2,Euro Area,1.4,0.8,5.3,1.8,1.1,0.1,-0.6000000000000001,0.0
2019-05-01,U2,Euro Area,1.2,0.8,3.8,1.5,1.0,0.3,-0.8,0.0
2020-08-01,U2,Euro Area,-0.2,0.4,-7.8,1.7,0.7,-0.1,-2.2,0.0
2020-10-01,U2,Euro Area,-0.3,0.2,-8.2,2.0,0.4,-0.1,-2.3,0.0
2020-11-01,U2,Euro Area,-0.3,0.2,-8.3,1.9,0.6,-0.3,-2.3,0.0
2021-01-01,U2,Euro Area,0.9,1.4,-4.2,1.5,1.4,1.5,-1.1,0.0
2021-02-01,U2,Euro Area,0.9,1.1,-1.7,1.3,1.2,1.0,-1.1,0.0
2021-12-01,U2,Euro Area,5.0,2.6,25.9,3.2,2.4,2.9,3.0,0.0
2022-08-01,U2,Euro Area,9.1,4.3,38.6,10.6,3.8,5.1,7.1,0.0
2023-02-01,U2,Euro Area,8.5,5.6,13.7,15.0,4.8,6.8,6.5,0.0
2023-03-01,U2,Euro Area,6.9,5.7,-0.9,15.5,5.1,6.6,4.9,0.0
2023-12-01,U2,Euro Area,2.9,3.4,-6.7,6.1,4.0,2.5,0.8999999999999999,0.0
2024-04-01,U2,Euro Area,2.4,2.7,-0.6,2.8,3.7,0.9,0.3999999999999999,0.0
2024-08-01,U2,Euro Area,2.2,2.8,-3.0,2.3,4.1,0.4,0.20000000000000018,0.0
2024-10-01,U2,Euro Area,2.0,2.7,-4.6,2.9,4.0,0.5,0.0,0.0
2025-08-01,U2,Euro Area,2.0,2.3,-2.0,3.2,3.1,0.8,0.0,0.0
2000-07-01,DE,Germany,1.3,0.0,12.6,0.4,0.4,-0.5,-0.7,-0.8
2004-01-01,DE,Germany,1.1,1.4,-0.1,1.2,1.8,0.7,-0.8999999999999999,-0.7
2005-05-01,DE,Germany,1.5,0.8,6.0,2.3,1.8,-0.4,-0.5,-0.5
2011-01-01,DE,Germany,2.0,0.9,8.5,2.0,1.1,0.5,0.0,-0.2999999999999998
2020-01-01,DE,Germany,1.6,1.3,3.3,2.5,1.4,1.1,-0.3999999999999999,0.20000000000000018
2001-08-01,ES,Spain,2.1,1.3,-1.7,5.5,3.4,-1.0,0.10000000000000009,-0.19999999999999973
2007-08-01,ES,Spain,2.2,2.5,-2.1,3.2,4.0,0.5,0.20000000000000018,0.5000000000000002
2013-06-01,ES,Spain,2.2,1.9,1.0,3.7,1.8,2.1,0.20000000000000018,0.6000000000000001
2016-03-01,ES,Spain,-1.0,0.8,-14.8,1.6,1.2,0.2,-3.0,-1.0
2016-09-01,ES,Spain,0.0,0.7,-4.8,0.7,0.8,0.4,-2.0,-0.4
2019-04-01,ES,Spain,1.6,1.3,5.4,0.8,1.8,0.3,-0.3999999999999999,-0.09999999999999987
2019-06-01,ES,Spain,0.6,1.2,-2.5,0.5,1.6,0.4,-1.4,-0.7000000000000001
2025-10-01,ES,Spain,3.2,2.9,6.3,2.7,3.9,0.6,1.2000000000000002,1.1
2003-01-01,FR,France,1.9,1.5,5.8,1.5,2.7,-0.2,-0.10000000000000009,-0.20000000000000018
2006-05-01,FR,France,2.3,1.4,12.6,1.1,2.4,0.1,0.2999999999999998,-0.20000000000000018
2007-07-01,FR,France,1.2,1.6,-0.6,0.8,2.5,0.1,-0.8,-0.6000000000000001
2007-09-01,FR,France,1.6,1.6,1.5,1.8,2.7,0.1,-0.3999999999999999,-0.5
2008-04-01,FR,France,3.4,1.8,11.9,5.3,2.7,0.5,1.4,0.10000000000000009
2012-08-01,FR,France,2.4,1.7,6.7,2.7,2.0,1.2,0.3999999999999999,-0.20000000000000018
2016-11-01,FR,France,0.7,0.6,2.0,0.3,1.1,-0.1,-1.3,0.09999999999999998
2018-02-01,FR,France,1.3,0.8,5.1,1.3,1.1,0.4,-0.7,0.19999999999999996
2022-11-01,FR,France,7.1,4.2,19.0,10.7,3.6,5.1,5.1,-3.0
2000-07-01,IT,Italy,2.8,2.0,13.0,1.6,2.3,1.7,0.7999999999999998,0.6999999999999997
2004-01-01,IT,Italy,2.2,1.9,0.0,4.3,2.4,0.9,0.20000000000000018,0.40000000000000013
2005-05-01,IT,Italy,2.3,2.3,8.2,0.5,2.6,1.8,0.2999999999999998,0.2999999999999998
2011-01-01,IT,Italy,2.0,1.2,9.2,1.8,1.6,0.4,0.0,-0.2999999999999998
2020-01-01,IT,Italy,0.4,0.5,-2.1,1.1,1.1,-0.2,-1.6,-0.9999999999999999
2001-08-01,NL,Netherlands,5.2,4.4,7.3,7.4,4.7,3.9,3.2,2.9000000000000004
2007-08-01,NL,Netherlands,1.1,1.3,0.2,0.5,2.0,0.4,-0.8999999999999999,-0.5999999999999999
2013-06-01,NL,Netherlands,3.2,3.0,2.5,4.4,2.8,3.2,1.2000000000000002,1.6
2016-03-01,NL,Netherlands,0.5,1.5,-8.1,1.4,1.6,1.2,-1.5,0.5
2016-09-01,NL,Netherlands,-0.1,0.2,-3.8,0.5,0.2,0.3,-2.1,-0.5
2019-04-01,NL,Netherlands,3.0,1.9,12.0,3.4,3.5,-0.4,1.0,1.3
2019-06-01,NL,Netherlands,2.7,1.9,8.3,3.8,3.3,-0.3,0.7000000000000002,1.4000000000000001
2025-10-01,NL,Netherlands,3.0,2.9,2.1,3.8,4.5,0.4,1.0,0.8999999999999999
2001-07-01,U2,Euro Area,2.5,1.8,2.3,5.3,2.5,0.8,0.5,0.0
2012-01-01,U2,Euro Area,2.7,1.5,9.2,3.1,1.9,1.0,0.7000000000000002,0.0
2014-07-01,U2,Euro Area,0.4,0.8,-1.0,-0.3,1.3,-0.1,-1.6,0.0
2015-04-01,U2,Euro Area,0.2,0.9,-5.8,1.0,1.4,0.1,-1.8,0.0
2021-07-01,U2,Euro Area,2.2,0.7,14.3,1.6,0.9,0.7,0.20000000000000018,0.0
2021-10-01,U2,Euro Area,4.1,2.0,23.7,1.9,2.1,2.0,2.0999999999999996,0.0
2009-07-01,DE,Germany,-0.7,1.4,-11.4,-0.7,1.4,1.3,-2.7,-0.09999999999999998
2019-12-01,DE,Germany,1.5,1.7,0.1,2.1,2.0,1.3,-0.5,0.19999999999999996
2024-06-01,DE,Germany,2.5,3.3,-2.2,2.3,4.7,1.1,0.5,0.0
2024-12-01,DE,Germany,2.8,3.3,-1.5,3.2,4.6,1.3,0.7999999999999998,0.3999999999999999
2014-11-01,ES,Spain,-0.5,-0.2,-3.2,0.2,-0.1,-0.4,-2.5,-0.8
2022-12-01,ES,Spain,5.5,4.1,-6.9,14.7,4.2,4.1,3.5,-3.6999999999999993
2000-06-01,FR,France,1.8,0.2,14.2,2.1,0.4,-0.1,-0.19999999999999996,-0.30000000000000004
2003-11-01,FR,France,2.5,1.8,0.1,5.8,2.5,0.7,0.5,0.2999999999999998
2009-04-01,FR,France,0.1,1.5,-12.8,1.0,2.4,0.2,-1.9,-0.5
2015-03-01,FR,France,0.0,0.4,-3.5,0.1,1.0,-0.5,-2.0,0.1
2020-07-01,FR,France,0.9,1.4,-7.4,2.5,0.9,2.3,-1.1,0.5
2023-05-01,FR,France,6.0,4.4,2.1,13.7,4.0,4.9,4.0,-0.09999999999999964
2009-07-01,IT,Italy,-0.1,1.3,-14.6,1.5,1.6,1.0,-2.1,0.5
2019-12-01,IT,Italy,0.5,0.6,-2.2,1.1,1.0,0.1,-1.5,-0.8
2024-06-01,IT,Italy,0.9,2.1,-8.6,1.7,3.1,0.5,-1.1,-1.6
2024-12-01,IT,Italy,1.4,1.8,-2.7,2.1,2.9,0.1,-0.6000000000000001,-1.0
2014-11-01,NL,Netherlands,0.3,0.4,-1.5,0.9,1.1,-0.7,-1.7,0.0
2022-12-01,NL,Netherlands,11.0,7.1,30.0,14.0,5.8,8.7,9.0,1.8000000000000007
2014-09-01,U2,Euro Area,0.3,0.8,-2.3,0.3,1.1,0.2,-1.7,0.0
2018-10-01,U2,Euro Area,2.3,1.2,10.8,2.2,1.7,0.2,0.2999999999999998,0.0
2021-05-01,U2,Euro Area,2.0,1.0,13.1,0.5,1.1,0.7,0.0,0.0
2015-07-01,FR,France,0.2,0.8,-3.9,0.4,1.3,-0.2,-1.8,-0.3
2009-11-01,ES,Spain,0.4,0.3,1.9,-0.5,1.4,-1.2,-1.6,-0.09999999999999998
2009-11-01,NL,Netherlands,0.7,1.3,-2.3,-0.3,2.3,-0.1,-1.3,0.19999999999999996
2010-06-01,U2,Euro Area,1.5,1.0,6.2,0.9,1.3,0.5,-0.5,0.0
2000-05-01,DE,Germany,0.8,0.0,11.0,-0.4,0.4,-0.5,-1.2,-1.0
2000-09-01,DE,Germany,1.5,0.0,16.3,0.6,0.4,-0.7,-0.5,-0.8999999999999999
2001-01-01,DE,Germany,1.3,0.2,9.3,1.5,0.9,-0.7,-0.7,-0.7
2001-10-01,DE,Germany,1.6,1.3,-0.8,4.6,1.9,0.5,-0.3999999999999999,-0.6000000000000001
2002-04-01,DE,Germany,1.5,1.3,0.8,2.6,1.8,1.0,-0.5,-0.8999999999999999
2002-05-01,DE,Germany,1.1,1.7,-2.7,1.1,2.4,0.7,-0.8999999999999999,-1.0
2002-11-01,DE,Germany,1.1,1.2,2.6,0.4,2.0,-0.1,-0.8999999999999999,-1.1999999999999997
2003-02-01,DE,Germany,1.2,0.6,8.4,0.0,1.3,-0.5,-0.8,-1.2
2003-03-01,DE,Germany,1.2,0.6,7.3,0.5,1.3,-0.5,-0.8,-1.2
2003-04-01,DE,Germany,1.0,0.9,1.8,0.7,2.0,-0.6,-1.0,-1.1
2004-10-01,DE,Germany,2.2,1.5,9.5,1.0,2.0,0.9,0.20000000000000018,-0.19999999999999973
2005-02-01,DE,Germany,1.8,0.7,6.4,3.9,1.4,-0.2,-0.19999999999999996,-0.30000000000000004
2006-08-01,DE,Germany,1.7,0.7,8.0,3.0,0.8,0.1,-0.30000000000000004,-0.5999999999999999
2006-10-01,DE,Germany,1.0,0.8,-0.1,3.1,1.0,0.4,-1.0,-0.6000000000000001
2006-11-01,DE,Germany,1.5,0.8,2.8,3.2,1.2,0.4,-0.5,-0.30000000000000004
2006-12-01,DE,Germany,1.4,0.8,2.8,3.0,1.0,0.5,-0.6000000000000001,-0.5
2007-01-01,DE,Germany,1.7,1.6,1.5,3.0,1.7,1.3,-0.30000000000000004,-0.10000000000000009
2008-02-01,DE,Germany,3.0,1.7,9.0,4.8,2.2,0.6,1.0,-0.2999999999999998
2008-07-01,DE,Germany,3.4,1.1,14.7,5.2,1.7,0.3,1.4,-0.6999999999999997
2008-11-01,DE,Germany,1.4,1.2,1.2,2.0,1.7,0.7,-0.6000000000000001,-0.7000000000000002
2009-06-01,DE,Germany,0.0,1.4,-7.8,0.2,1.4,1.4,-2.0,0.1
2009-08-01,DE,Germany,0.0,1.4,-6.9,-1.0,1.4,1.3,-2.0,0.2
2009-10-01,DE,Germany,-0.1,1.4,-6.9,-1.4,1.6,1.3,-2.1,0.0
2010-04-01,DE,Germany,1.0,0.2,5.2,1.7,0.2,0.3,-1.0,-0.6000000000000001
2010-09-01,DE,Germany,1.2,0.5,4.5,2.0,0.8,0.4,-0.8,-0.7
2010-10-01,DE,Germany,1.3,0.6,5.1,2.0,0.8,0.4,-0.7,-0.5999999999999999
2011-07-01,DE,Germany,2.6,1.3,10.6,2.2,1.6,0.8,0.6000000000000001,0.0
2011-09-01,DE,Germany,2.8,1.4,11.2,3.0,1.4,1.1,0.7999999999999998,-0.20000000000000018
2011-12-01,DE,Germany,2.2,1.2,7.9,2.6,1.5,0.8,0.20000000000000018,-0.5999999999999996
2012-05-01,DE,Germany,2.1,1.5,4.9,2.8,1.6,1.4,0.10000000000000009,-0.2999999999999998
2012-06-01,DE,Germany,1.9,1.4,4.0,3.2,1.1,1.6,-0.10000000000000009,-0.5
2012-10-01,DE,Germany,2.1,1.3,5.4,2.9,1.3,1.2,0.10000000000000009,-0.3999999999999999
2012-11-01,DE,Germany,1.9,1.3,3.7,3.5,1.3,1.2,-0.10000000000000009,-0.30000000000000027
2013-07-01,DE,Germany,2.0,1.1,3.3,4.5,1.4,0.7,0.0,0.3999999999999999
2013-08-01,DE,Germany,1.5,1.2,1.0,3.7,1.6,0.5,-0.5,0.19999999999999996
2013-11-01,DE,Germany,1.6,1.6,0.1,2.7,2.2,0.6,-0.3999999999999999,0.7000000000000001
2015-06-01,DE,Germany,1.1,2.2,-5.8,1.5,3.2,0.7,-0.8999999999999999,0.6000000000000001
2015-08-01,DE,Germany,1.1,2.5,-7.5,1.4,3.5,0.9,-0.8999999999999999,0.7000000000000001
2016-06-01,DE,Germany,0.1,1.0,-6.4,0.9,1.0,0.9,-1.9,0.1
2016-10-01,DE,Germany,0.7,1.0,-1.4,0.8,1.1,0.8,-1.3,0.19999999999999996
2016-12-01,DE,Germany,1.6,1.3,2.4,2.4,1.3,1.2,-0.3999999999999999,0.5
2017-04-01,DE,Germany,2.0,1.6,5.0,1.8,1.8,1.2,0.0,0.10000000000000009
2017-09-01,DE,Germany,1.9,1.6,2.7,2.9,1.7,1.3,-0.10000000000000009,0.2999999999999998
2017-12-01,DE,Germany,1.5,1.2,1.2,2.8,1.4,1.1,-0.5,0.19999999999999996
2018-04-01,DE,Germany,1.3,0.9,1.2,3.3,1.0,0.6,-0.7,0.10000000000000009
2018-05-01,DE,Germany,2.5,1.9,5.2,3.3,2.5,0.5,0.5,0.5
2018-06-01,DE,Germany,2.1,1.1,6.6,3.2,1.4,0.8,0.10000000000000009,0.10000000000000009
2018-07-01,DE,Germany,2.2,1.4,6.7,2.7,2.1,0.4,0.20000000000000018,0.0
2018-09-01,DE,Germany,2.2,1.4,7.8,2.9,1.5,1.0,0.20000000000000018,0.10000000000000009
2019-03-01,DE,Germany,1.4,1.0,4.6,1.2,1.2,0.8,-0.6000000000000001,0.0
2019-05-01,DE,Germany,1.3,0.9,4.1,1.3,0.7,1.4,-0.7,0.10000000000000009
2020-08-01,DE,Germany,-0.1,0.6,-6.0,1.2,1.1,-0.8,-2.1,0.1
2020-10-01,DE,Germany,-0.5,0.1,-6.6,1.5,0.7,-1.0,-2.5,-0.2
2020-11-01,DE,Germany,-0.7,-0.1,-7.4,1.2,0.6,-1.1,-2.7,-0.39999999999999997
2021-01-01,DE,Germany,1.6,2.0,-2.2,2.0,2.5,1.1,-0.3999999999999999,0.7000000000000001
2021-02-01,DE,Germany,1.6,1.7,0.2,1.6,2.0,1.2,-0.3999999999999999,0.7000000000000001
2021-12-01,DE,Germany,5.7,3.9,18.1,5.3,3.2,5.0,3.7,0.7000000000000002
2022-08-01,DE,Germany,8.8,3.4,35.8,12.8,1.7,6.1,6.800000000000001,-0.29999999999999893
2023-02-01,DE,Germany,9.3,5.4,21.6,18.0,4.4,7.2,7.300000000000001,0.8000000000000007
2023-03-01,DE,Germany,7.8,5.9,6.1,18.6,5.0,7.2,5.8,0.8999999999999995
2023-12-01,DE,Germany,3.8,3.4,3.1,5.8,3.4,3.3,1.7999999999999998,0.8999999999999999
2024-04-01,DE,Germany,2.4,2.9,-1.3,2.3,3.6,1.8,0.3999999999999999,0.0
2024-08-01,DE,Germany,2.0,3.0,-5.1,2.6,4.4,0.7,0.0,-0.20000000000000018
2024-10-01,DE,Germany,2.4,3.3,-5.4,3.3,4.8,0.8,0.3999999999999999,0.3999999999999999
2025-08-01,DE,Germany,2.1,2.4,-2.3,3.1,3.0,1.3,0.10000000000000009,0.10000000000000009
2000-01-01,ES,Spain,2.9,2.2,11.8,2.1,3.0,1.5,0.8999999999999999,1.0
2000-03-01,ES,Spain,3.0,2.3,16.0,1.2,2.9,1.9,1.0,1.0
2000-08-01,ES,Spain,3.6,3.1,9.7,3.1,3.9,2.0,1.6,1.6
2000-11-01,ES,Spain,4.1,3.4,14.7,3.1,4.3,2.4,2.0999999999999996,1.5999999999999996
2000-12-01,ES,Spain,4.0,3.4,11.2,3.6,4.4,2.4,2.0,1.5
2001-11-01,ES,Spain,2.5,3.3,-10.0,5.2,3.6,3.0,0.5,0.5
2002-06-01,ES,Spain,3.4,4.0,-4.4,5.0,4.9,2.9,1.4,1.5
2002-07-01,ES,Spain,3.5,3.6,-1.5,4.9,4.7,2.4,1.5,1.5
2002-08-01,ES,Spain,3.7,3.7,0.3,4.9,4.8,2.5,1.7000000000000002,1.6
2002-09-01,ES,Spain,3.5,3.5,0.9,5.0,4.8,1.9,1.5,1.4
2002-10-01,ES,Spain,4.0,3.8,3.7,5.0,4.8,2.6,2.0,1.7000000000000002
2003-06-01,ES,Spain,2.8,3.1,-0.6,3.3,3.4,2.6,0.7999999999999998,0.7999999999999998
2003-08-01,ES,Spain,3.1,3.0,1.0,3.9,3.7,2.2,1.1,1.1
2003-09-01,ES,Spain,3.0,2.9,-0.2,4.2,3.5,2.2,1.0,0.8999999999999999
2004-02-01,ES,Spain,2.2,2.3,-2.6,3.6,3.5,0.7,0.20000000000000018,0.6000000000000001
2004-07-01,ES,Spain,3.3,2.5,6.6,4.6,3.7,0.9,1.2999999999999998,1.0
2004-11-01,ES,Spain,3.5,2.7,9.9,3.5,3.8,1.3,1.5,1.2999999999999998
2005-04-01,ES,Spain,3.5,2.4,9.6,4.1,3.4,1.1,1.5,1.4
2006-02-01,ES,Spain,4.1,2.9,13.4,3.8,3.9,1.5,2.0999999999999996,1.6999999999999997
2006-03-01,ES,Spain,3.9,2.8,11.8,4.1,3.7,1.6,1.9,1.6999999999999997
2006-04-01,ES,Spain,3.9,3.0,12.2,3.4,4.2,1.5,1.9,1.5
2007-02-01,ES,Spain,2.4,2.6,-1.7,3.6,3.7,1.1,0.3999999999999999,0.5999999999999999
2007-05-01,ES,Spain,2.4,2.6,-1.6,3.5,4.0,0.8,0.3999999999999999,0.5
2007-11-01,ES,Spain,4.1,2.3,10.6,6.3,3.9,0.4,2.0999999999999996,0.9999999999999996
2008-01-01,ES,Spain,4.4,2.3,13.4,6.5,3.8,0.3,2.4000000000000004,1.2000000000000002
2008-03-01,ES,Spain,4.6,2.5,14.1,6.5,4.1,0.4,2.5999999999999996,0.9999999999999996
2008-12-01,ES,Spain,1.4,2.3,-7.1,2.6,3.8,0.5,-0.6000000000000001,-0.20000000000000018
2009-05-01,ES,Spain,-0.9,1.1,-15.2,-0.2,2.4,-0.6,-2.9,-0.9
2010-01-01,ES,Spain,0.7,-0.6,11.3,-0.2,1.1,-3.1,-1.3,-0.20000000000000007
2010-11-01,ES,Spain,2.3,1.1,11.7,1.5,1.4,0.7,0.2999999999999998,0.3999999999999999
2011-02-01,ES,Spain,3.4,1.2,19.0,2.9,1.7,0.3,1.4,1.0
2011-05-01,ES,Spain,3.4,1.4,15.3,3.7,1.8,0.8,1.4,0.6999999999999997
2011-06-01,ES,Spain,3.0,1.4,15.3,2.4,1.8,0.8,1.0,0.2999999999999998
2012-02-01,ES,Spain,1.9,0.8,7.8,2.1,1.2,0.2,-0.10000000000000009,-0.8000000000000003
2012-03-01,ES,Spain,1.8,0.8,7.5,1.8,1.1,0.3,-0.19999999999999996,-0.9000000000000001
2013-02-01,ES,Spain,2.9,2.1,5.9,3.5,2.1,2.0,0.8999999999999999,1.0
2013-10-01,ES,Spain,0.0,-0.1,-2.7,2.2,-0.1,-0.1,-2.0,-0.7
2014-03-01,ES,Spain,-0.2,-0.3,-1.4,0.8,-0.4,-0.3,-2.2,-0.7
2014-04-01,ES,Spain,0.3,0.1,1.6,0.4,0.4,-0.3,-1.7,-0.39999999999999997
2015-09-01,ES,Spain,-1.1,0.4,-13.6,1.8,0.7,-0.2,-3.1,-1.3
2015-10-01,ES,Spain,-0.9,0.6,-13.1,1.8,0.8,0.2,-2.9,-1.3
2016-05-01,ES,Spain,-1.1,0.5,-14.0,1.6,0.6,0.4,-3.1,-1.0
2016-07-01,ES,Spain,-0.7,0.6,-12.0,2.3,0.8,0.4,-2.7,-0.8999999999999999
2016-08-01,ES,Spain,-0.3,0.7,-9.0,1.6,0.9,0.5,-2.3,-0.5
2017-02-01,ES,Spain,3.0,1.3,16.8,1.7,1.3,0.6,1.0,1.0
2017-03-01,ES,Spain,2.1,0.8,11.7,1.4,1.2,0.1,0.10000000000000009,0.6000000000000001
2017-07-01,ES,Spain,1.7,1.7,4.1,0.3,2.2,0.3,-0.30000000000000004,0.3999999999999999
2017-08-01,ES,Spain,2.0,1.7,6.3,0.3,2.1,0.3,0.0,0.5
2017-11-01,ES,Spain,1.8,0.9,5.9,2.2,1.6,-0.2,-0.19999999999999996,0.30000000000000004
2018-11-01,ES,Spain,1.7,1.0,6.4,1.5,1.6,0.1,-0.30000000000000004,-0.19999999999999996
2019-01-01,ES,Spain,1.0,1.0,1.5,1.0,1.4,0.2,-1.0,-0.3999999999999999
2020-04-01,ES,Spain,-0.7,0.9,-17.1,3.5,1.5,0.0,-2.7,-1.0
2020-09-01,ES,Spain,-0.6,0.0,-8.6,2.1,0.1,-0.2,-2.6,-0.3
2020-12-01,ES,Spain,-0.6,-0.1,-6.3,1.0,-0.3,0.2,-2.6,-0.3
2021-09-01,ES,Spain,4.0,1.0,28.6,1.6,1.0,0.9,2.0,0.6000000000000001
2022-02-01,ES,Spain,7.6,2.7,43.7,5.2,2.3,3.1,5.6,1.6999999999999993
2022-05-01,ES,Spain,8.5,3.4,33.8,10.1,4.2,2.0,6.5,0.40000000000000036
2023-01-01,ES,Spain,5.9,5.1,-8.1,14.6,4.5,5.8,3.9000000000000004,-2.6999999999999993
2023-10-01,ES,Spain,3.5,3.8,-10.1,9.1,4.3,2.6,1.5,0.6000000000000001
2025-01-01,ES,Spain,2.9,2.4,7.8,2.2,3.5,0.0,0.8999999999999999,0.3999999999999999
2025-05-01,ES,Spain,2.0,2.5,-3.0,2.7,3.5,0.2,0.0,0.10000000000000009
2025-06-01,ES,Spain,2.3,2.5,-0.8,3.0,3.4,0.3,0.2999999999999998,0.2999999999999998
2025-07-01,ES,Spain,2.7,2.6,3.0,2.9,3.6,0.1,0.7000000000000002,0.7000000000000002
2025-09-01,ES,Spain,3.0,2.7,6.2,2.7,3.7,0.3,1.0,0.7999999999999998
2025-11-01,ES,Spain,3.2,3.0,4.6,3.1,3.9,0.9,1.2000000000000002,1.1
2025-12-01,ES,Spain,3.0,3.0,3.2,3.2,3.9,0.8,1.0,1.1
2000-10-01,FR,France,2.1,0.6,11.7,3.1,0.7,0.5,0.10000000000000009,-0.2999999999999998
2001-02-01,FR,France,1.5,0.9,1.4,3.5,0.9,0.9,-0.5,-0.5
2001-03-01,FR,France,1.5,0.8,-0.6,4.6,0.8,0.8,-0.5,-0.7000000000000002
2001-05-01,FR,France,2.4,1.3,3.5,6.0,1.3,1.2,0.3999999999999999,-0.7000000000000002
2001-06-01,FR,France,2.2,1.2,1.7,6.1,1.3,1.0,0.20000000000000018,-0.6999999999999997
2001-12-01,FR,France,1.5,1.5,-7.0,4.9,2.0,1.0,-0.5,-0.6000000000000001
2002-01-01,FR,France,2.4,1.9,-2.5,6.4,2.3,1.2,0.3999999999999999,-0.20000000000000018
2004-06-01,FR,France,2.7,1.8,6.5,4.4,2.7,0.3,0.7000000000000002,0.30000000000000027
2004-08-01,FR,France,2.6,2.1,7.0,2.6,3.1,0.5,0.6000000000000001,0.20000000000000018
2004-09-01,FR,France,2.2,1.8,6.9,2.0,2.8,0.1,0.20000000000000018,0.10000000000000009
2005-07-01,FR,France,1.8,1.2,12.1,-0.4,2.7,-0.8,-0.19999999999999996,-0.30000000000000004
2005-08-01,FR,France,2.0,1.3,11.3,0.3,2.8,-0.7,0.0,-0.20000000000000018
2005-09-01,FR,France,2.3,1.4,14.8,0.3,2.8,-0.5,0.2999999999999998,-0.30000000000000027
2005-11-01,FR,France,1.8,1.3,8.3,0.5,2.5,-0.5,-0.19999999999999996,-0.4999999999999998
2005-12-01,FR,France,1.8,1.3,8.0,0.7,2.6,-0.5,-0.19999999999999996,-0.4999999999999998
2006-06-01,FR,France,2.2,1.5,9.9,1.3,2.5,0.2,0.20000000000000018,-0.2999999999999998
2006-07-01,FR,France,2.2,1.6,7.8,1.7,2.6,0.1,0.20000000000000018,-0.19999999999999973
2006-09-01,FR,France,1.5,1.3,0.9,2.3,2.3,-0.1,-0.5,-0.30000000000000004
2007-04-01,FR,France,1.3,1.6,-0.4,1.0,2.8,-0.1,-0.7,-0.5999999999999999
2007-06-01,FR,France,1.3,1.6,-0.2,1.2,2.7,0.0,-0.7,-0.5999999999999999
2007-10-01,FR,France,2.1,1.6,5.2,2.6,2.6,0.2,0.10000000000000009,-0.3999999999999999
2008-09-01,FR,France,3.4,1.8,13.9,4.3,2.4,0.9,1.4,-0.20000000000000018
2009-01-01,FR,France,0.8,1.5,-8.8,2.2,2.6,0.1,-1.2,-0.30000000000000004
2009-02-01,FR,France,1.0,1.7,-7.8,2.1,2.7,0.3,-1.0,-0.19999999999999996
2009-03-01,FR,France,0.4,1.6,-11.8,1.6,2.4,0.3,-1.6,-0.19999999999999996
2009-09-01,FR,France,-0.4,1.3,-13.5,-0.2,2.2,-0.1,-2.4,-0.10000000000000003
2009-12-01,FR,France,1.0,1.2,1.2,0.3,2.1,-0.1,-1.0,0.09999999999999998
